,Unnamed: 0.1,receptions,receivingTargets,receivingYards,yardsPerReception,receivingTouchdowns,longReception,rushingAttempts,rushingYards,yardsPerRushAttempt,longRushing,rushingTouchdowns,fumbles,fumblesLost,fumblesForced,kicksBlocked,week,date,homeScore,awayScore,result,eventId,seasonName,Unnamed: 0,teamId,location,name,firstName,lastName,height,weight,athleteAge,draftRd,position,exp,headshot,fullName,seasonYr,seasonType,fPts,weeks_played,cumulative_receiving_yards,cumulative_yards_per_game,cumulative_receptions,cumulative_receptions_per_game,cumulative_receiving_touchdowns,cumulative_tds_per_game,cumulative_targets,cumulative_targets_per_game,avg_receiving_yards_last_3,avg_receptions_last_3,avg_tds_last_3,avg_targets_last_3,yards_per_reception,td_rate_per_target,is_first_week,season_TD,season_YDs,season_REC,total_TD,total_YDs,total_REC,setting,lag_win,lag_wins,lag_losses,setting_binary,td,lag_td,lag_rec,lag_yds,lag_tgts,lag_fumbles
43,1600,1,1,35,35.0,1,35,0,0,0.0,0,0,0,0,0,0,16,2023-12-22T01:15:00.000+00:00,30,22,L,401547609,2023 Regular Season,762,7,Denver,Broncos,A.T.,Perry,77,205,24,6.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362019.png,A.T. Perry,2023,Regular Season,9.5,8,153.0,21.857142857142858,7.0,1.0,1.0,0.14285714285714285,12.0,1.7142857142857142,36.0,1.3333333333333333,0.0,2.0,17.0,0.1,0,1.0,153.0,7.0,1.0,153.0,7.0,away,1,4,3,0.0,1,0.0,2.0,34.0,2.0,0.0
44,1599,1,2,5,5.0,0,5,0,0,0.0,0,0,0,0,0,0,17,2023-12-31T18:00:00.000+00:00,13,23,W,401547634,2023 Regular Season,762,7,Denver,Broncos,A.T.,Perry,77,205,24,6.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362019.png,A.T. Perry,2023,Regular Season,0.5,9,188.0,23.5,8.0,1.0,2.0,0.25,13.0,1.625,37.666666666666664,1.3333333333333333,0.3333333333333333,1.3333333333333333,35.0,0.08333333333333333,0,2.0,188.0,8.0,2.0,188.0,8.0,away,0,4,4,0.0,0,1.0,1.0,35.0,1.0,0.0
45,1598,3,3,53,17.7,2,29,0,0,0.0,0,0,0,0,0,0,18,2024-01-07T18:00:00.000+00:00,48,17,W,401547649,2023 Regular Season,762,7,Denver,Broncos,A.T.,Perry,77,205,24,6.0,WR,2,https://a.espncdn.com/i/headshots/nfl/players/full/4362019.png,A.T. Perry,2023,Regular Season,17.3,10,193.0,21.444444444444443,9.0,1.0,2.0,0.2222222222222222,15.0,1.6666666666666667,24.666666666666668,1.3333333333333333,0.3333333333333333,1.6666666666666667,5.0,0.15384615384615385,0,2.0,193.0,9.0,2.0,193.0,9.0,home,1,5,4,1.0,1,0.0,1.0,5.0,2.0,0.0
46,805,3,4,36,12.0,0,22,0,0,0.0,0,0,0,0,0,0,1,2022-09-11T20:25:00.000+00:00,23,7,W,401437649,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,3.6,1,246.0,0.0,12.0,0.0,4.0,0.0,18.0,0.0,98.33333333333333,4.666666666666667,0.3333333333333333,9.0,17.666666666666668,0.13333333333333333,1,0.0,0.0,0.0,4.0,246.0,12.0,home,0,0,0,1.0,0,1.0,3.0,53.0,3.0,0.0
47,804,4,7,52,13.0,0,19,0,0,0.0,0,0,0,0,0,0,2,2022-09-20T00:30:00.000+00:00,24,7,L,401436832,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,5.2,2,36.0,36.0,3.0,3.0,0.0,0.0,4.0,4.0,36.0,3.0,0.0,4.0,12.0,0.2222222222222222,0,0.0,36.0,3.0,0.0,36.0,3.0,away,1,1,0,0.0,0,0.0,3.0,36.0,4.0,0.0
48,803,6,8,61,10.2,1,15,0,0,0.0,0,0,0,0,0,0,3,2022-09-25T17:00:00.000+00:00,28,24,W,401437739,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,12.1,3,88.0,44.0,7.0,3.5,0.0,0.0,11.0,5.5,44.0,3.5,0.0,5.5,13.0,0.0,0,0.0,88.0,7.0,0.0,88.0,7.0,home,0,1,1,1.0,1,0.0,4.0,52.0,7.0,0.0
49,802,8,9,72,9.0,0,16,0,0,0.0,0,0,0,0,0,0,4,2022-10-02T13:30:00.000+00:00,25,28,W,401435639,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,7.2,4,149.0,49.666666666666664,13.0,4.333333333333333,1.0,0.3333333333333333,19.0,6.333333333333333,49.666666666666664,4.333333333333333,0.3333333333333333,6.333333333333333,10.166666666666666,0.0,0,1.0,149.0,13.0,1.0,149.0,13.0,away,1,2,1,0.0,0,1.0,6.0,61.0,8.0,0.0
50,801,4,7,27,6.8,0,13,0,0,0.0,0,0,0,0,0,0,5,2022-10-09T17:00:00.000+00:00,29,22,W,401437766,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,2.7,5,221.0,55.25,21.0,5.25,1.0,0.25,28.0,7.0,61.666666666666664,6.0,0.3333333333333333,8.0,9.0,0.05263157894736842,0,1.0,221.0,21.0,1.0,221.0,21.0,home,1,3,1,1.0,0,0.0,8.0,72.0,9.0,0.0
51,800,4,8,36,9.0,1,14,0,0,0.0,0,0,0,0,0,0,6,2022-10-16T17:00:00.000+00:00,16,24,W,401437782,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,9.6,6,248.0,49.6,25.0,5.0,1.0,0.2,35.0,7.0,53.333333333333336,6.0,0.3333333333333333,8.0,6.75,0.03571428571428571,0,1.0,248.0,25.0,1.0,248.0,25.0,away,1,4,1,0.0,1,0.0,4.0,27.0,7.0,0.0
52,799,6,7,67,11.2,0,18,0,0,0.0,0,0,0,0,0,0,8,2022-10-30T17:00:00.000+00:00,34,26,W,401437809,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,6.7,7,284.0,47.333333333333336,29.0,4.833333333333333,2.0,0.3333333333333333,43.0,7.166666666666667,45.0,5.333333333333333,0.3333333333333333,8.0,9.0,0.02857142857142857,0,2.0,284.0,29.0,2.0,284.0,29.0,home,1,5,1,1.0,0,1.0,4.0,36.0,8.0,0.0
53,798,3,7,67,22.3,0,36,0,0,0.0,0,0,0,0,0,0,9,2022-11-06T18:00:00.000+00:00,17,20,W,401437827,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,6.7,8,351.0,50.142857142857146,35.0,5.0,2.0,0.2857142857142857,50.0,7.142857142857143,43.333333333333336,4.666666666666667,0.3333333333333333,7.333333333333333,11.166666666666666,0.046511627906976744,0,2.0,351.0,35.0,2.0,351.0,35.0,away,1,6,1,0.0,0,0.0,6.0,67.0,7.0,0.0
54,797,5,7,49,9.8,0,21,0,0,0.0,0,0,0,0,0,0,10,2022-11-13T18:00:00.000+00:00,30,33,W,401437833,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,4.9,9,418.0,52.25,38.0,4.75,2.0,0.25,57.0,7.125,56.666666666666664,4.333333333333333,0.3333333333333333,7.333333333333333,22.333333333333332,0.04,0,2.0,418.0,38.0,2.0,418.0,38.0,away,1,7,1,0.0,0,0.0,3.0,67.0,7.0,0.0
55,796,2,3,25,12.5,0,15,0,0,0.0,0,0,0,0,0,0,11,2022-11-20T21:25:00.000+00:00,3,40,L,401437855,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,2.5,10,467.0,51.888888888888886,43.0,4.777777777777778,2.0,0.2222222222222222,64.0,7.111111111111111,61.0,4.666666666666667,0.0,7.0,9.8,0.03508771929824561,0,2.0,467.0,43.0,2.0,467.0,43.0,away,1,8,1,0.0,0,0.0,5.0,49.0,7.0,0.0
56,795,9,10,61,6.8,1,16,0,0,0.0,0,0,0,0,0,0,12,2022-11-25T01:20:00.000+00:00,33,26,W,401437859,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,12.1,11,492.0,49.2,45.0,4.5,2.0,0.2,67.0,6.7,47.0,3.3333333333333335,0.0,5.666666666666667,12.5,0.03125,0,2.0,492.0,45.0,2.0,492.0,45.0,home,0,8,2,1.0,1,0.0,2.0,25.0,3.0,0.0
57,794,2,6,27,13.5,0,25,0,0,0.0,0,0,0,0,0,0,13,2022-12-04T18:00:00.000+00:00,27,22,W,401437879,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,2.7,12,553.0,50.27272727272727,54.0,4.909090909090909,3.0,0.2727272727272727,77.0,7.0,45.0,5.333333333333333,0.3333333333333333,6.666666666666667,6.777777777777778,0.029850746268656716,0,3.0,553.0,54.0,3.0,553.0,54.0,home,1,9,2,1.0,0,1.0,9.0,61.0,10.0,0.0
58,793,7,8,65,9.3,1,23,0,0,0.0,0,0,0,0,0,0,14,2022-12-11T18:00:00.000+00:00,34,23,L,401437892,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,12.5,13,580.0,48.333333333333336,56.0,4.666666666666667,3.0,0.25,83.0,6.916666666666667,37.666666666666664,4.333333333333333,0.3333333333333333,6.333333333333333,13.5,0.03896103896103896,0,3.0,580.0,56.0,3.0,580.0,56.0,away,1,10,2,0.0,1,0.0,2.0,27.0,6.0,0.0
59,792,3,4,41,13.7,1,21,0,0,0.0,0,0,0,0,0,0,15,2022-12-17T18:00:00.000+00:00,39,36,W,401437904,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,10.1,14,645.0,49.61538461538461,63.0,4.846153846153846,4.0,0.3076923076923077,91.0,7.0,51.0,6.0,0.6666666666666666,8.0,9.285714285714286,0.03614457831325301,0,4.0,645.0,63.0,4.0,645.0,63.0,home,0,10,3,1.0,1,1.0,7.0,65.0,8.0,0.0
60,791,1,5,6,6.0,0,6,0,0,0.0,0,0,0,0,0,0,16,2022-12-24T18:00:00.000+00:00,27,24,W,401437923,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,0.6,15,686.0,49.0,66.0,4.714285714285714,5.0,0.35714285714285715,95.0,6.785714285714286,44.333333333333336,4.0,0.6666666666666666,6.0,13.666666666666666,0.04395604395604396,0,5.0,686.0,66.0,5.0,686.0,66.0,home,1,11,3,1.0,0,1.0,3.0,41.0,4.0,0.0
61,790,1,4,16,16.0,0,16,0,0,0.0,0,0,0,0,0,0,17,2023-01-01T21:25:00.000+00:00,41,17,L,401437945,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,1.6,16,692.0,46.13333333333333,67.0,4.466666666666667,5.0,0.3333333333333333,100.0,6.666666666666667,37.333333333333336,3.6666666666666665,0.6666666666666666,5.666666666666667,6.0,0.05263157894736842,0,5.0,692.0,67.0,5.0,692.0,67.0,away,1,12,3,0.0,0,0.0,1.0,6.0,5.0,0.0
62,789,2,3,8,4.0,1,4,1,4,4.0,4,0,0,0,0,0,18,2023-01-08T18:00:00.000+00:00,13,29,W,401437950,2022 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2022,Regular Season,6.8,17,708.0,44.25,68.0,4.25,5.0,0.3125,104.0,6.5,21.0,1.6666666666666667,0.3333333333333333,4.333333333333333,16.0,0.05,0,5.0,708.0,68.0,5.0,708.0,68.0,away,0,12,4,0.0,1,0.0,1.0,16.0,4.0,0.0
63,787,2,2,12,6.0,0,9,0,0,0.0,0,0,0,0,0,0,1,2023-09-10T17:00:00.000+00:00,24,10,L,401547403,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,1.2,1,716.0,0.0,70.0,0.0,6.0,0.0,107.0,0.0,31.0,1.6666666666666667,1.0,2.0,4.0,0.04807692307692308,1,0.0,0.0,0.0,6.0,716.0,70.0,away,0,0,0,0.0,0,1.0,2.0,8.0,3.0,0.0
64,786,7,9,54,7.7,1,15,0,0,0.0,0,0,0,0,0,0,2,2023-09-18T23:15:00.000+00:00,17,20,L,401547425,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,11.4,2,12.0,12.0,2.0,2.0,0.0,0.0,2.0,2.0,12.0,2.0,0.0,2.0,6.0,0.056074766355140186,0,0.0,12.0,2.0,6.0,728.0,72.0,away,0,0,1,0.0,1,0.0,2.0,12.0,2.0,0.0
65,785,11,14,145,13.2,1,25,0,0,0.0,0,0,0,0,0,0,3,2023-09-24T20:05:00.000+00:00,37,27,L,401547432,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,20.5,3,66.0,33.0,9.0,4.5,1.0,0.5,11.0,5.5,33.0,4.5,0.5,5.5,7.714285714285714,0.0,0,1.0,66.0,9.0,7.0,782.0,79.0,away,0,0,2,0.0,1,1.0,7.0,54.0,9.0,0.0
66,784,7,8,76,10.9,0,22,1,6,6.0,6,0,0,0,0,0,4,2023-10-01T17:00:00.000+00:00,13,21,L,401547448,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,7.6,4,211.0,70.33333333333333,20.0,6.666666666666667,2.0,0.6666666666666666,25.0,8.333333333333334,70.33333333333333,6.666666666666667,0.6666666666666666,8.333333333333334,13.181818181818182,0.09090909090909091,0,2.0,211.0,20.0,8.0,927.0,90.0,away,0,0,3,0.0,0,1.0,11.0,145.0,14.0,0.0
67,783,11,13,107,9.7,1,30,0,0,0.0,0,0,0,0,0,0,5,2023-10-08T17:00:00.000+00:00,42,24,L,401547464,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,16.7,5,287.0,71.75,27.0,6.75,2.0,0.5,33.0,8.25,91.66666666666667,8.333333333333334,0.6666666666666666,10.333333333333334,10.857142857142858,0.08,0,2.0,287.0,27.0,8.0,1003.0,97.0,away,0,0,4,0.0,1,0.0,7.0,76.0,8.0,0.0
68,782,11,13,115,10.5,1,27,0,0,0.0,0,0,0,0,0,0,6,2023-10-15T17:00:00.000+00:00,42,21,L,401547473,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,17.5,6,394.0,78.8,38.0,7.6,3.0,0.6,46.0,9.2,109.33333333333333,9.666666666666666,0.6666666666666666,11.666666666666666,9.727272727272727,0.06060606060606061,0,3.0,394.0,38.0,9.0,1110.0,108.0,away,0,0,5,0.0,1,1.0,11.0,107.0,13.0,0.0
69,781,8,11,72,9.0,0,31,0,0,0.0,0,0,0,0,0,0,8,2023-10-29T17:00:00.000+00:00,15,13,W,401547504,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,7.2,7,509.0,84.83333333333333,49.0,8.166666666666666,4.0,0.6666666666666666,59.0,9.833333333333334,99.33333333333333,9.666666666666666,0.6666666666666666,11.333333333333334,10.454545454545455,0.06521739130434782,0,4.0,509.0,49.0,10.0,1225.0,119.0,home,0,0,6,1.0,0,1.0,11.0,115.0,13.0,0.0
70,780,5,6,29,5.8,0,7,0,0,0.0,0,0,0,0,0,0,9,2023-11-05T21:05:00.000+00:00,13,27,L,401547517,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,2.9,8,581.0,83.0,57.0,8.142857142857142,4.0,0.5714285714285714,70.0,10.0,98.0,10.0,0.6666666666666666,12.333333333333334,9.0,0.06779661016949153,0,4.0,581.0,57.0,10.0,1297.0,127.0,away,1,1,6,0.0,0,0.0,8.0,72.0,11.0,0.0
71,779,6,10,42,7.0,0,14,0,0,0.0,0,0,0,0,0,0,10,2023-11-10T01:15:00.000+00:00,16,13,L,401547525,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,4.2,9,610.0,76.25,62.0,7.75,4.0,0.5,76.0,9.5,72.0,8.0,0.3333333333333333,10.0,5.8,0.05714285714285714,0,4.0,610.0,62.0,10.0,1326.0,132.0,away,0,1,7,0.0,0,0.0,5.0,29.0,6.0,0.0
72,778,8,11,74,9.3,0,16,0,0,0.0,0,0,1,0,0,0,11,2023-11-19T18:00:00.000+00:00,10,33,L,401547545,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,7.4,10,652.0,72.44444444444444,68.0,7.555555555555555,4.0,0.4444444444444444,86.0,9.555555555555555,47.666666666666664,6.333333333333333,0.0,9.0,7.0,0.05263157894736842,0,4.0,652.0,68.0,10.0,1368.0,138.0,away,0,1,8,0.0,0,0.0,6.0,42.0,10.0,0.0
73,777,1,3,2,2.0,0,2,0,0,0.0,0,0,0,0,0,0,12,2023-11-26T18:00:00.000+00:00,17,10,L,401547561,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,0.2,11,726.0,72.6,76.0,7.6,4.0,0.4,97.0,9.7,48.333333333333336,6.333333333333333,0.0,9.0,9.25,0.046511627906976744,0,4.0,726.0,76.0,10.0,1442.0,146.0,away,0,1,9,0.0,0,0.0,8.0,74.0,11.0,1.0
74,776,3,6,25,8.3,0,12,0,0,0.0,0,0,0,0,0,0,13,2023-12-03T21:05:00.000+00:00,21,18,L,401547569,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,2.5,12,728.0,66.18181818181819,77.0,7.0,4.0,0.36363636363636365,100.0,9.090909090909092,39.333333333333336,5.0,0.0,8.0,2.0,0.041237113402061855,0,4.0,728.0,77.0,10.0,1444.0,147.0,away,0,1,10,0.0,0,0.0,1.0,2.0,3.0,0.0
75,775,5,7,74,14.8,0,32,0,0,0.0,0,0,1,0,0,0,14,2023-12-10T18:00:00.000+00:00,28,6,L,401547587,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,7.4,13,753.0,62.75,80.0,6.666666666666667,4.0,0.3333333333333333,106.0,8.833333333333334,33.666666666666664,4.0,0.0,6.666666666666667,8.333333333333334,0.04,0,4.0,753.0,80.0,10.0,1469.0,150.0,away,0,1,11,0.0,0,0.0,3.0,25.0,6.0,0.0
76,774,4,7,43,10.8,0,16,0,0,0.0,0,0,0,0,0,0,15,2023-12-17T18:00:00.000+00:00,9,7,W,401547603,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,4.3,14,827.0,63.61538461538461,85.0,6.538461538461538,4.0,0.3076923076923077,113.0,8.692307692307692,33.666666666666664,3.0,0.0,5.333333333333333,14.8,0.03773584905660377,0,4.0,827.0,85.0,10.0,1543.0,155.0,home,0,1,12,1.0,0,0.0,5.0,74.0,7.0,1.0
77,773,6,8,94,15.7,0,22,0,0,0.0,0,0,0,0,0,0,16,2023-12-24T18:00:00.000+00:00,30,33,L,401547617,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,9.4,15,870.0,62.142857142857146,89.0,6.357142857142857,4.0,0.2857142857142857,120.0,8.571428571428571,47.333333333333336,4.0,0.0,6.666666666666667,10.75,0.035398230088495575,0,4.0,870.0,89.0,10.0,1586.0,159.0,away,1,2,12,0.0,0,0.0,4.0,43.0,7.0,0.0
78,772,6,6,38,6.3,0,14,0,0,0.0,0,0,0,0,0,0,17,2023-12-31T18:00:00.000+00:00,26,0,L,401547629,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,3.8,16,964.0,64.26666666666667,95.0,6.333333333333333,4.0,0.26666666666666666,128.0,8.533333333333333,70.33333333333333,5.0,0.0,7.333333333333333,15.666666666666666,0.03333333333333333,0,4.0,964.0,95.0,10.0,1680.0,165.0,away,0,2,13,0.0,0,0.0,6.0,94.0,8.0,0.0
79,771,2,3,12,6.0,0,8,0,0,0.0,0,0,0,0,0,0,18,2024-01-07T18:00:00.000+00:00,0,9,L,401547640,2023 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2023,Regular Season,1.2,17,1002.0,62.625,101.0,6.3125,4.0,0.25,134.0,8.375,58.333333333333336,5.333333333333333,0.0,7.0,6.333333333333333,0.03125,0,4.0,1002.0,101.0,10.0,1718.0,171.0,away,0,2,14,0.0,0,0.0,6.0,38.0,6.0,0.0
80,770,3,4,49,16.3,0,32,0,0,0.0,0,0,0,0,0,0,1,2024-09-08T17:00:00.000+00:00,47,10,L,401671734,2024 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2024,Regular Season,4.9,1,1014.0,0.0,103.0,0.0,4.0,0.0,137.0,0.0,117.5,5.5,1.0,9.5,6.0,0.029850746268656716,1,0.0,0.0,0.0,10.0,1730.0,173.0,away,0,0,0,0.0,0,0.0,2.0,12.0,3.0,0.0
81,769,2,3,20,10.0,0,10,0,0,0.0,0,0,0,0,0,0,2,2024-09-15T17:00:00.000+00:00,3,26,L,401671652,2024 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2024,Regular Season,2.0,2,49.0,49.0,3.0,3.0,0.0,0.0,4.0,4.0,49.0,3.0,0.0,4.0,16.333333333333332,0.029197080291970802,0,0.0,49.0,3.0,10.0,1779.0,176.0,away,0,0,1,0.0,0,0.0,3.0,49.0,4.0,0.0
82,768,3,5,40,13.3,1,31,0,0,0.0,0,0,0,0,0,0,3,2024-09-22T20:05:00.000+00:00,22,36,W,401671658,2024 Regular Season,377,29,Carolina,Panthers,Adam,Thielen,74,195,34,0.0,WR,11,https://a.espncdn.com/i/headshots/nfl/players/full/16460.png,Adam Thielen,2024,Regular Season,10.0,3,69.0,34.5,5.0,2.5,0.0,0.0,7.0,3.5,34.5,2.5,0.0,3.5,10.0,0.0,0,0.0,69.0,5.0,10.0,1799.0,178.0,away,0,0,2,0.0,1,0.0,2.0,20.0,3.0,0.0
83,2329,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,2022-09-11T17:00:00.000+00:00,20,20,T,401437637,2022 Regular Season,1089,11,Indianapolis,Colts,Alec,Pierce,75,211,24,2.0,WR,3,https://a.espncdn.com/i/headshots/nfl/players/full/4360078.png,Alec Pierce,2022,Regular Season,0.0,1,109.0,0.0,8.0,0.0,1.0,0.0,12.0,0.0,10.0,1.3333333333333333,0.3333333333333333,4.0,13.333333333333334,0.0,1,0.0,0.0,0.0,11.0,1839.0,181.0,away,0,0,0,0.0,0,1.0,3.0,40.0,5.0,0.0
84,2328,3,5,61,20.3,0,30,0,0,0.0,0,0,0,0,0,0,3,2022-09-25T17:00:00.000+00:00,20,17,W,401437638,2022 Regular Season,1089,11,Indianapolis,Colts,Alec,Pierce,75,211,24,2.0,WR,3,https://a.espncdn.com/i/headshots/nfl/players/full/4360078.png,Alec Pierce,2022,Regular Season,6.1,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,home,0,0,0,1.0,0,0.0,0.0,0.0,2.0,0.0
85,2327,4,6,80,20.0,0,44,0,0,0.0,0,0,0,0,0,0,4,2022-10-02T17:00:00.000+00:00,17,24,L,401437754,2022 Regular Season,1089,11,Indianapolis,Colts,Alec,Pierce,75,211,24,2.0,WR,3,https://a.espncdn.com/i/headshots/nfl/players/full/4360078.png,Alec Pierce,2022,Regular Season,8.0,3,61.0,30.5,3.0,1.5,0.0,0.0,7.0,3.5,30.5,1.5,0.0,3.5,20.333333333333332,0.0,0,0.0,61.0,3.0,0.0,61.0,3.0,away,1,1,0,0.0,0,0.0,3.0,61.0,5.0,0.0
86,2326,8,9,81,10.1,0,17,0,0,0.0,0,0,1,0,0,0,5,2022-10-07T00:15:00.000+00:00,9,12,W,401437762,2022 Regular Season,1089,11,Indianapolis,Colts,Alec,Pierce,75,211,24,2.0,WR,3,https://a.espncdn.com/i/headshots/nfl/players/full/4360078.png,Alec Pierce,2022,Regular Season,8.1,4,141.0,47.0,7.0,2.3333333333333335,0.0,0.0,13.0,4.333333333333333,47.0,2.3333333333333335,0.0,4.333333333333333,20.0,0.0,0,0.0,141.0,7.0,0.0,141.0,7.0,away,0,1,1,0.0,0,0.0,4.0,80.0,6.0,0.0
